HG04228	ont	s3://human-pangenomics/working/HPRC/HG04228/raw_data/nanopore/guppy_6/08_10_21_R941_HG04228_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	yes
HG04228	pacbio	s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m84046_230617_033126_s1.hifi_reads.default.bam	yes
NA18505	illumina	s3://human-pangenomics/working/HPRC/NA18505/raw_data/Illumina/child/NA18505.final.cram	no
NA18505	ont	s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA18505	pacbio	s3://human-pangenomics/working/HPRC/NA18505/raw_data/PacBio_HiFi/m84091_230718_154039_s1.hifi_reads.bc1021.bam	yes
NA18508	illumina	s3://human-pangenomics/working/HPRC/NA18508/raw_data/Illumina/child/NA18508.final.cram	no
NA18508	ont	s3://human-pangenomics/working/HPRC/NA18508/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18508_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA18508	pacbio	s3://human-pangenomics/working/HPRC/NA18508/raw_data/PacBio_HiFi/m84046_230513_215634_s1.hifi_reads.bc2001.bam	yes
NA18522	illumina	s3://human-pangenomics/working/HPRC/NA18522/raw_data/Illumina/child/NA18522.final.cram	no
NA18522	ont	s3://human-pangenomics/working/HPRC/NA18522/raw_data/nanopore/guppy_6/05_17_22_R941_GM18522_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	yes
NA18522	pacbio	s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m54329U_220607_194753-bc2021.5mc.hifi_reads.bam	yes
NA18565	illumina	s3://human-pangenomics/working/HPRC/NA18565/raw_data/Illumina/child/NA18565.final.cram	no
NA18565	ont	s3://human-pangenomics/working/HPRC/NA18565/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_NA18565_5_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA18565	pacbio	s3://human-pangenomics/working/HPRC/NA18565/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2020.bam	yes
NA18608	illumina	s3://human-pangenomics/working/HPRC/NA18608/raw_data/Illumina/child/NA18608.final.cram	no
NA18608	ont	s3://human-pangenomics/working/HPRC/NA18608/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_31_23_R1041_HPRC_NA18608_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA18608	pacbio	s3://human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_HiFi/m84081_230601_210338_s2.hifi_reads.bc2007.bam	yes
NA18620	illumina	s3://human-pangenomics/working/HPRC/NA18620/raw_data/Illumina/child/NA18620.final.cram	no
NA18620	ont	s3://human-pangenomics/working/HPRC/NA18620/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_16_24_R1041_HPRC_NA18620_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA18620	pacbio	s3://human-pangenomics/working/HPRC/NA18620/raw_data/PacBio_HiFi/m84091_230707_165735_s1.hifi_reads.bc1009.bam	yes
NA18747	illumina	s3://human-pangenomics/working/HPRC/NA18747/raw_data/Illumina/child/NA18747.final.cram	no
NA18747	ont	s3://human-pangenomics/working/HPRC/NA18747/raw_data/nanopore/guppy_6/06_28_22_R941_GM18747_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	yes
NA18747	pacbio	s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m84046_230531_214232_s2.hifi_reads.bc2011.bam	yes
NA18879	illumina	s3://human-pangenomics/working/HPRC/NA18879/raw_data/Illumina/child/NA18879.final.cram	no
NA18879	ont	s3://human-pangenomics/working/HPRC/NA18879/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/08_08_23_R1041_HPRC_NA18879_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA18879	pacbio	s3://human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230731_200859_s2.hifi_reads.bc2089.bam	yes
NA18952	illumina	s3://human-pangenomics/working/HPRC/NA18952/raw_data/Illumina/child/NA18952.final.cram	no
NA18952	ont	s3://human-pangenomics/working/HPRC/NA18952/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18952_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA18952	pacbio	s3://human-pangenomics/working/HPRC/NA18952/raw_data/PacBio_HiFi/m84081_230609_204508_s4.hifi_reads.bc2009.bam	yes
NA18971	illumina	s3://human-pangenomics/working/HPRC/NA18971/raw_data/Illumina/child/NA18971.final.cram	no
NA18971	ont	s3://human-pangenomics/working/HPRC/NA18971/raw_data/nanopore/guppy_6/06_28_22_R941_GM18971_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	yes
NA18971	pacbio	s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m84081_230628_190945_s2.hifi_reads.bc1011.bam	yes
NA18974	illumina	s3://human-pangenomics/working/HPRC/NA18974/raw_data/Illumina/child/NA18974.final.cram	no
NA18974	ont	s3://human-pangenomics/working/HPRC/NA18974/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18974_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA18974	pacbio	s3://human-pangenomics/working/HPRC/NA18974/raw_data/PacBio_HiFi/m84081_230601_220550_s4.hifi_reads.bc2008.bam	yes
NA18976	illumina	s3://human-pangenomics/working/HPRC/NA18976/raw_data/Illumina/child/NA18976.final.cram	no
NA18976	ont	s3://human-pangenomics/working/HPRC/NA18976/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA18976_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA18976	pacbio	s3://human-pangenomics/working/HPRC/NA18976/raw_data/PacBio_HiFi/m84081_230610_195324_s2.hifi_reads.bc2010.bam	yes
NA18983	illumina	s3://human-pangenomics/working/HPRC/NA18983/raw_data/Illumina/child/NA18983.final.cram	no
NA18983	ont	s3://human-pangenomics/working/HPRC/NA18983/raw_data/nanopore/guppy_6/06_28_22_R941_GM18983_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	yes
NA18983	pacbio	s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2055.bam	yes
NA19036	illumina	s3://human-pangenomics/working/HPRC/NA19036/raw_data/Illumina/child/NA19036.final.cram	no
NA19036	ont	s3://human-pangenomics/working/HPRC/NA19036/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_05_23_R1041_HPRC_NA19036_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA19036	pacbio	s3://human-pangenomics/working/HPRC/NA19036/raw_data/PacBio_HiFi/m84091_230724_152950_s1.hifi_reads.bc1022.bam	yes
NA19043	illumina	s3://human-pangenomics/working/HPRC/NA19043/raw_data/Illumina/child/NA19043.final.cram	no
NA19043	ont	s3://human-pangenomics/working/HPRC/NA19043/raw_data/nanopore/guppy_6/09_27_2022_R941_GM19043_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	yes
NA19043	pacbio	s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m54329U_220920_065703-bc2061.5mc.hifi_reads.bam	yes
NA19443	illumina	s3://human-pangenomics/working/HPRC/NA19443/raw_data/Illumina/child/NA19443.final.cram	no
NA19443	ont	s3://human-pangenomics/working/HPRC/NA19443/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_NA19443_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA19443	pacbio	s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2053.bam	yes
NA19682	illumina	s3://human-pangenomics/working/HPRC/NA19682/raw_data/Illumina/child/NA19682.final.cram	no
NA19682	ont	s3://human-pangenomics/working/HPRC/NA19682/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA19682_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA19682	pacbio	s3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_HiFi/m84046_230504_202347_s2.hifi_reads.bc2090.bam	yes
NA19700	illumina	s3://human-pangenomics/working/HPRC/NA19700/raw_data/Illumina/child/NA19700.final.cram	no
NA19700	ont	s3://human-pangenomics/working/HPRC/NA19700/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_NA19700_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA19700	pacbio	s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_HiFi/m84046_230508_200815_s4.hifi_reads.bc2091.bam	yes
NA19776	illumina	s3://human-pangenomics/working/HPRC/NA19776/raw_data/Illumina/child/NA19776.final.cram	no
NA19776	ont	s3://human-pangenomics/working/HPRC/NA19776/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA19776_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA19776	pacbio	s3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_HiFi/m84046_230513_215634_s1.hifi_reads.bc2014.bam	yes
NA19835	illumina	s3://human-pangenomics/working/HPRC/NA19835/raw_data/Illumina/child/NA19835.final.cram	no
NA19835	ont	s3://human-pangenomics/working/HPRC/NA19835/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_31_23_R1041_HPRC_NA19835_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA19835	pacbio	s3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_HiFi/m84091_230724_160010_s2.hifi_reads.bc1001.bam	yes
NA19909	illumina	s3://human-pangenomics/working/HPRC/NA19909/raw_data/Illumina/child/NA19909.final.cram	no
NA19909	ont	s3://human-pangenomics/working/HPRC/NA19909/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_14_23_R1041_HPRC_NA19909_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA19909	pacbio	s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_HiFi/m84081_231207_200206_s1.hifi_reads.bc2008.bam	yes
NA20282	illumina	s3://human-pangenomics/working/HPRC/NA20282/raw_data/Illumina/child/NA20282.final.cram	no
NA20282	ont	s3://human-pangenomics/working/HPRC/NA20282/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA20282_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA20282	pacbio	s3://human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_HiFi/m84081_230516_191559_s1.hifi_reads.bc2004.bam	yes
NA20346	illumina	s3://human-pangenomics/working/HPRC/NA20346/raw_data/Illumina/child/NA20346.final.cram	no
NA20346	ont	s3://human-pangenomics/working/HPRC/NA20346/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA20346_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA20346	pacbio	s3://human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_HiFi/m84081_230525_180017_s4.hifi_reads.bc2006.bam	yes
NA20752	illumina	s3://human-pangenomics/working/HPRC/NA20752/raw_data/Illumina/child/NA20752.final.cram	no
NA20752	ont	s3://human-pangenomics/working/HPRC/NA20752/raw_data/nanopore/guppy_6/09_14_22_R941_GM20752_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	yes
NA20752	pacbio	s3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2052.bam	yes
NA20805	illumina	s3://human-pangenomics/working/HPRC/NA20805/raw_data/Illumina/child/NA20805.final.cram	no
NA20805	ont	s3://human-pangenomics/working/HPRC/NA20805/raw_data/nanopore/guppy_6/08_10_22_R941_GM20805_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	yes
NA20805	pacbio	s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2027.bam	yes
NA20809	illumina	s3://human-pangenomics/working/HPRC/NA20809/raw_data/Illumina/child/NA20809.final.cram	no
NA20809	ont	s3://human-pangenomics/working/HPRC/NA20809/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/08_08_23_R1041_HPRC_NA20809_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA20809	pacbio	s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_HiFi/m84081_230715_203436_s1.hifi_reads.bc2022.bam	yes
NA20850	illumina	s3://human-pangenomics/working/HPRC/NA20850/raw_data/Illumina/child/NA20850.final.cram	no
NA20850	ont	s3://human-pangenomics/working/HPRC/NA20850/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/08_08_23_R1041_HPRC_NA20850_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA20850	pacbio	s3://human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_HiFi/m84046_230721_175304_s3.hifi_reads.bc2092.bam	yes
NA20870	illumina	s3://human-pangenomics/working/HPRC/NA20870/raw_data/Illumina/child/NA20870.final.cram	no
NA20870	ont	s3://human-pangenomics/working/HPRC/NA20870/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_14_23_R1041_HPRC_NA20870_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA20870	pacbio	s3://human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_HiFi/m84091_230703_175432_s4.hifi_reads.bc1010.bam	yes
NA20905	illumina	s3://human-pangenomics/working/HPRC/NA20905/raw_data/Illumina/child/NA20905.final.cram	no
NA20905	ont	s3://human-pangenomics/working/HPRC/NA20905/raw_data/nanopore/guppy_6/09_27_2022_R941_GM20905_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	yes
NA20905	pacbio	s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m64076_220914_214248-bc2060.5mc.hifi_reads.bam	yes
NA21093	illumina	s3://human-pangenomics/working/HPRC/NA21093/raw_data/Illumina/child/NA21093.final.cram	no
NA21093	ont	s3://human-pangenomics/working/HPRC/NA21093/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA21093_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA21093	pacbio	s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_HiFi/m84046_230428_231421_s3.hifi_reads.bc2094.bam	yes
NA21102	illumina	s3://human-pangenomics/working/HPRC/NA21102/raw_data/Illumina/child/NA21102.final.cram	no
NA21102	ont	s3://human-pangenomics/working/HPRC/NA21102/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_NA21102_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA21102	pacbio	s3://human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_HiFi/m84081_230715_220754_s4.hifi_reads.bc2023.bam	yes
NA21106	illumina	s3://human-pangenomics/working/HPRC/NA21106/raw_data/Illumina/child/NA21106.final.cram	no
NA21106	ont	s3://human-pangenomics/working/HPRC/NA21106/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA21106_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA21106	pacbio	s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_HiFi/m84046_230501_151821_s4.hifi_reads.bc2089.bam	yes
NA21110	illumina	s3://human-pangenomics/working/HPRC/NA21110/raw_data/Illumina/child/NA21110.final.cram	no
NA21110	ont	s3://human-pangenomics/working/HPRC/NA21110/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_16_24_R1041_HPRC_NA21110_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA21110	pacbio	s3://human-pangenomics/working/HPRC/NA21110/raw_data/PacBio_HiFi/m84091_230710_165908_s1.hifi_reads.bc1011.bam	yes
NA21144	illumina	s3://human-pangenomics/working/HPRC/NA21144/raw_data/Illumina/child/NA21144.final.cram	no
NA21144	ont	s3://human-pangenomics/working/HPRC/NA21144/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_NA21144_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	yes
NA21144	pacbio	s3://human-pangenomics/working/HPRC/NA21144/raw_data/PacBio_HiFi/m84081_230629_192021_s2.hifi_reads.bc2018.bam	yes
